No errors
Max results hit (1000): not all possible results returned; 
40 ms
data source=metars
1000 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KTMK 311610Z AUTO 15010G15KT 10SM SCT020 BKN025 OVC050 07/05 A3000 RMK AO2,KTMK,2023-03-31T16:10:00Z,45.42,-123.82,7.0,5.0,150,10,15,10.0,30.0,,,TRUE,TRUE,,,,,,,SCT,2000,BKN,2500,OVC,5000,,,MVFR,,,,,,,,,,,,SPECI,8.0
KTMK 311550Z AUTO 15009KT 10SM BKN022 OVC033 07/05 A3001 RMK AO2 P0001,KTMK,2023-03-31T15:50:00Z,45.42,-123.82,7.0,5.0,150,9,,10.0,30.008858,,,TRUE,TRUE,,,,,,,BKN,2200,OVC,3300,,,,,MVFR,,,,,,0.01,,,,,,SPECI,8.0
KTMK 311530Z AUTO 13004KT 7SM -RA SCT010 OVC020 06/05 A3001 RMK AO2 P0001,KTMK,2023-03-31T15:30:00Z,45.42,-123.82,6.0,5.0,130,4,,7.0,30.008858,,,TRUE,TRUE,,,,,,-RA,SCT,1000,OVC,2000,,,,,MVFR,,,,,,0.01,,,,,,SPECI,8.0
KTMK 311510Z AUTO 19004KT 7SM -RA SCT017 BKN023 OVC039 06/05 A3001 RMK AO2 P0001,KTMK,2023-03-31T15:10:00Z,45.42,-123.82,6.0,5.0,190,4,,7.0,30.008858,,,TRUE,TRUE,,,,,,-RA,SCT,1700,BKN,2300,OVC,3900,,,MVFR,,,,,,0.01,,,,,,SPECI,8.0
KTMK 311450Z AUTO 16007KT 10SM SCT027 BKN039 OVC065 06/04 A3001 RMK AO2,KTMK,2023-03-31T14:50:00Z,45.42,-123.82,6.0,4.0,160,7,,10.0,30.008858,,,TRUE,TRUE,,,,,,,SCT,2700,BKN,3900,OVC,6500,,,VFR,,,,,,,,,,,,SPECI,8.0
KTMK 311430Z AUTO 15008KT 10SM SCT026 BKN041 OVC060 06/04 A3000 RMK AO2,KTMK,2023-03-31T14:30:00Z,45.42,-123.82,6.0,4.0,150,8,,10.0,30.0,,,TRUE,TRUE,,,,,,,SCT,2600,BKN,4100,OVC,6000,,,VFR,,,,,,,,,,,,SPECI,8.0
KTMK 311410Z AUTO 15008KT 7SM BKN026 BKN032 OVC042 06/04 A3000 RMK AO2,KTMK,2023-03-31T14:10:00Z,45.42,-123.82,6.0,4.0,150,8,,7.0,30.0,,,TRUE,TRUE,,,,,,,BKN,2600,BKN,3200,OVC,4200,,,MVFR,,,,,,,,,,,,SPECI,8.0
KTMK 311350Z AUTO 15008KT 10SM -RA SCT024 BKN033 OVC049 06/04 A3000 RMK AO2,KTMK,2023-03-31T13:50:00Z,45.42,-123.82,6.0,4.0,150,8,,10.0,30.0,,,TRUE,TRUE,,,,,,-RA,SCT,2400,BKN,3300,OVC,4900,,,VFR,,,,,,,,,,,,SPECI,8.0
KTMK 311330Z AUTO 14004KT 10SM SCT020 BKN025 OVC039 06/04 A3000 RMK AO2,KTMK,2023-03-31T13:30:00Z,45.42,-123.82,6.0,4.0,140,4,,10.0,30.0,,,TRUE,TRUE,,,,,,,SCT,2000,BKN,2500,OVC,3900,,,MVFR,,,,,,,,,,,,SPECI,8.0
KTMK 311310Z AUTO 15006KT 10SM SCT022 SCT028 OVC037 06/04 A3000 RMK AO2,KTMK,2023-03-31T13:10:00Z,45.42,-123.82,6.0,4.0,150,6,,10.0,30.0,,,TRUE,TRUE,,,,,,,SCT,2200,SCT,2800,OVC,3700,,,VFR,,,,,,,,,,,,SPECI,8.0
