No errors
No warnings
26 ms
data source=metars
425 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KTKI 020853Z AUTO 06003KT 10SM CLR 14/09 A2968 RMK AO2 SLP053 T01390094 57024,KTKI,2023-03-02T08:53:00Z,33.18,-96.58,13.9,9.4,60,3,,10.0,29.681103,1005.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.4,,,,,,,,,,,SPECI,173.0
KTKI 020806Z AUTO 00000KT 10SM SCT008 14/09 A2970 RMK AO2 T01390089,KTKI,2023-03-02T08:06:00Z,33.18,-96.58,13.9,8.9,0,0,,10.0,29.698818,,,TRUE,TRUE,,,,,,,SCT,800,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 020753Z AUTO 09004KT 10SM BKN008 BKN013 14/08 A2971 RMK AO2 SLP063 T01440083,KTKI,2023-03-02T07:53:00Z,33.18,-96.58,14.4,8.3,90,4,,10.0,29.71063,1006.3,,TRUE,TRUE,,,,,,,BKN,800,BKN,1300,,,,,IFR,,,,,,,,,,,,METAR,173.0
KTKI 020735Z AUTO 10003KT 10SM BKN009 13/09 A2972 RMK AO2 T01330094,KTKI,2023-03-02T07:35:00Z,33.18,-96.58,13.3,9.4,100,3,,10.0,29.719488,,,TRUE,TRUE,,,,,,,BKN,900,,,,,,,IFR,,,,,,,,,,,,SPECI,173.0
KTKI 020653Z AUTO 01004KT 10SM CLR 13/09 A2972 RMK AO2 SLP067 T01330089,KTKI,2023-03-02T06:53:00Z,33.18,-96.58,13.3,8.9,10,4,,10.0,29.719488,1006.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 020622Z AUTO 02004KT 10SM SCT029 14/09 A2973 RMK AO2 T01390094,KTKI,2023-03-02T06:22:00Z,33.18,-96.58,13.9,9.4,20,4,,10.0,29.731298,,,TRUE,TRUE,,,,,,,SCT,2900,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 020553Z AUTO 33005KT 10SM BKN028 14/09 A2975 RMK AO2 SLP076 T01440094 10167 20133 402170133 55000,KTKI,2023-03-02T05:53:00Z,33.18,-96.58,14.4,9.4,330,5,,10.0,29.749016,1007.6,,TRUE,TRUE,,,,,,,BKN,2800,,,,,,,MVFR,0.0,16.7,13.3,21.7,13.3,,,,,,,METAR,173.0
KTKI 020453Z AUTO 00000KT 10SM CLR 14/10 A2975 RMK AO2 SLP077 T01390100 TSNO,KTKI,2023-03-02T04:53:00Z,33.18,-96.58,13.9,10.0,0,0,,10.0,29.749016,1007.7,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,173.0
KTKI 020353Z AUTO 00000KT 10SM CLR 14/09 A2975 RMK AO2 SLP077 T01390094,KTKI,2023-03-02T03:53:00Z,33.18,-96.58,13.9,9.4,0,0,,10.0,29.749016,1007.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 020253Z 00000KT 10SM CLR 16/09 A2975 RMK AO2 SLP077 T01560089 55003,KTKI,2023-03-02T02:53:00Z,33.18,-96.58,15.6,8.9,0,0,,10.0,29.749016,1007.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,,,,,,,,,,,METAR,173.0
KTKI 020153Z 12006KT 10SM CLR 16/09 A2973 RMK AO2 PRESFR SLP071 T01560089,KTKI,2023-03-02T01:53:00Z,33.18,-96.58,15.6,8.9,120,6,,10.0,29.731298,1007.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,173.0
KTKI 020053Z 35006KT 10SM SCT033 16/09 A2978 RMK AO2 PRESRR SLP086 T01610094,KTKI,2023-03-02T00:53:00Z,33.18,-96.58,16.1,9.4,350,6,,10.0,29.778543,1008.6,,,TRUE,,,,,,,SCT,3300,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 012353Z 02006KT 10SM BKN030 BKN036 17/09 A2976 RMK AO2 SLP079 60000 T01670089 10217 20167 53009,KTKI,2023-03-01T23:53:00Z,33.18,-96.58,16.7,8.9,20,6,,10.0,29.760826,1007.9,,,TRUE,,,,,,,BKN,3000,BKN,3600,,,,,MVFR,0.9,21.7,16.7,,,,,0.005,,,,METAR,173.0
KTKI 012253Z 36006KT 5SM HZ FEW021 BKN034 BKN042 17/11 A2974 RMK AO2 SLP071 T01720111,KTKI,2023-03-01T22:53:00Z,33.18,-96.58,17.2,11.1,360,6,,5.0,29.740158,1007.1,,,TRUE,,,,,,HZ,FEW,2100,BKN,3400,BKN,4200,,,MVFR,,,,,,,,,,,,METAR,173.0
KTKI 012251Z 36006KT 5SM HZ BKN034 BKN042 17/11 A2974 RMK AO2,KTKI,2023-03-01T22:51:00Z,33.18,-96.58,17.0,11.0,360,6,,5.0,29.740158,,,,TRUE,,,,,,HZ,BKN,3400,BKN,4200,,,,,MVFR,,,,,,,,,,,,SPECI,173.0
KTKI 012153Z 01006KT 10SM OVC028 19/14 A2973 RMK AO2 RAB06E20 SLP069 P0000 T01890139,KTKI,2023-03-01T21:53:00Z,33.18,-96.58,18.9,13.9,10,6,,10.0,29.731298,1006.9,,,TRUE,,,,,,,OVC,2800,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,173.0
KTKI 012053Z 02005KT 10SM BKN029 OVC034 19/14 A2975 RMK AO2 SLP074 T01940139 50003,KTKI,2023-03-01T20:53:00Z,33.18,-96.58,19.4,13.9,20,5,,10.0,29.749016,1007.4,,,TRUE,,,,,,,BKN,2900,OVC,3400,,,,,MVFR,0.3,,,,,,,,,,,METAR,173.0
KTKI 011953Z 02005KT 10SM BKN037 19/14 A2975 RMK AO2 SLP073 T01940144,KTKI,2023-03-01T19:53:00Z,33.18,-96.58,19.4,14.4,20,5,,10.0,29.749016,1007.3,,,TRUE,,,,,,,BKN,3700,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 011853Z 36009KT 10SM FEW100 19/15 A2974 RMK AO2 SLP072 T01940150,KTKI,2023-03-01T18:53:00Z,33.18,-96.58,19.4,15.0,360,9,,10.0,29.740158,1007.2,,,TRUE,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 011850Z 36009KT 10SM FEW100 20/15 A2974 RMK AO2 PRESFR,KTKI,2023-03-01T18:50:00Z,33.18,-96.58,20.0,15.0,360,9,,10.0,29.740158,,,,TRUE,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 011753Z 20004KT 9SM VCTS SCT038 BKN060 BKN075 22/18 A2978 RMK AO2 RAB30E48 SLP085 P0000 60002 T02170178 10217 20167 50002,KTKI,2023-03-01T17:53:00Z,33.18,-96.58,21.7,17.8,200,4,,9.0,29.778543,1008.5,,,TRUE,,,,,,VCTS,SCT,3800,BKN,6000,BKN,7500,,,VFR,0.2,21.7,16.7,,,0.005,,0.02,,,,METAR,173.0
KTKI 011749Z 21005KT 9SM VCTS SCT038 BKN070 OVC095 22/18 A2979 RMK AO2 RAB30E48 P0000,KTKI,2023-03-01T17:49:00Z,33.18,-96.58,22.0,18.0,210,5,,9.0,29.790354,,,,TRUE,,,,,,VCTS,SCT,3800,BKN,7000,OVC,9500,,,VFR,,,,,,0.005,,,,,,METAR,173.0
KTKI 011732Z 23007KT 7SM -RA SCT011 BKN070 OVC095 21/18 A2980 RMK AO2 RAB30 P0000 T02110183,KTKI,2023-03-01T17:32:00Z,33.18,-96.58,21.1,18.3,230,7,,7.0,29.799213,,,,TRUE,,,,,,-RA,SCT,1100,BKN,7000,OVC,9500,,,VFR,,,,,,0.005,,,,,,METAR,173.0
KTKI 011653Z 21006KT 3SM BR BKN005 BKN020 OVC100 20/19 A2980 RMK AO2 SLP091 T02000189,KTKI,2023-03-01T16:53:00Z,33.18,-96.58,20.0,18.9,210,6,,3.0,29.799213,1009.1,,,TRUE,,,,,,BR,BKN,500,BKN,2000,OVC,10000,,,IFR,,,,,,,,,,,,METAR,173.0
KTKI 011648Z 22006KT 3SM BR BKN006 BKN020 OVC100 20/19 A2979 RMK AO2,KTKI,2023-03-01T16:48:00Z,33.18,-96.58,20.0,19.0,220,6,,3.0,29.790354,,,,TRUE,,,,,,BR,BKN,600,BKN,2000,OVC,10000,,,IFR,,,,,,,,,,,,METAR,173.0
KTKI 011633Z 18003KT 3SM BR FEW007 SCT075 BKN095 19/19 A2978 RMK AO2 T01940189,KTKI,2023-03-01T16:33:00Z,33.18,-96.58,19.4,18.9,180,3,,3.0,29.778543,,,,TRUE,,,,,,BR,FEW,700,SCT,7500,BKN,9500,,,MVFR,,,,,,,,,,,,SPECI,173.0
KTKI 011553Z 00000KT 3SM BR FEW060 BKN100 OVC120 18/18 A2977 RMK AO2 SLP083 T01830183,KTKI,2023-03-01T15:53:00Z,33.18,-96.58,18.3,18.3,0,0,,3.0,29.769686,1008.3,,,TRUE,,,,,,BR,FEW,6000,BKN,10000,OVC,12000,,,MVFR,,,,,,,,,,,,METAR,173.0
KTKI 011453Z 00000KT 6SM BR SCT065 OVC110 18/18 A2978 RMK AO2 LTG DSNT SE AND S RAB1359E49 SLP084 P0002 60002 T01780178 50007,KTKI,2023-03-01T14:53:00Z,33.18,-96.58,17.8,17.8,0,0,,6.0,29.778543,1008.4,,,TRUE,,,,,,BR,SCT,6500,OVC,11000,,,,,VFR,0.7,,,,,0.02,0.02,,,,,METAR,173.0
KTKI 011408Z 11003KT 4SM VCTS -RA BKN013 BKN025 OVC095 18/17 A2977 RMK AO2 LTG DSNT E-SW RAB1359 PRESFR P0000 T01780172,KTKI,2023-03-01T14:08:00Z,33.18,-96.58,17.8,17.2,110,3,,4.0,29.769686,,,,TRUE,,,,,,VCTS -RA,BKN,1300,BKN,2500,OVC,9500,,,MVFR,,,,,,0.005,,,,,,SPECI,173.0
KTKI 011406Z 00000KT 4SM VCTS -RA SCT013 BKN090 OVC110 18/17 A2978 RMK AO2 LTG DSNT E-SW RAB1359 P0000 T01780172,KTKI,2023-03-01T14:06:00Z,33.18,-96.58,17.8,17.2,0,0,,4.0,29.778543,,,,TRUE,,,,,,VCTS -RA,SCT,1300,BKN,9000,OVC,11000,,,MVFR,,,,,,0.005,,,,,,METAR,173.0
KTKI 011353Z 17006KT 6SM VCTS BKN013 BKN018 BKN025 18/17 A2981 RMK AO2 LTG DSNT S AND SW SLP096 T01780172,KTKI,2023-03-01T13:53:00Z,33.18,-96.58,17.8,17.2,170,6,,6.0,29.811024,1009.6,,,TRUE,,,,,,VCTS,BKN,1300,BKN,1800,BKN,2500,,,MVFR,,,,,,,,,,,,METAR,173.0
KTKI 011253Z 00000KT 6SM BR BKN015 18/17 A2975 RMK AO2 SLP075 T01830172,KTKI,2023-03-01T12:53:00Z,33.18,-96.58,18.3,17.2,0,0,,6.0,29.749016,1007.5,,,TRUE,,,,,,BR,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,173.0
KTKI 011153Z 17006KT 8SM SCT015 18/17 A2976 RMK AO2 SLP074 T01830172 10206 20156 51019,KTKI,2023-03-01T11:53:00Z,33.18,-96.58,18.3,17.2,170,6,,8.0,29.760826,1007.4,,,TRUE,,,,,,,SCT,1500,,,,,,,VFR,1.9,20.6,15.6,,,,,,,,,METAR,173.0
KTKI 011053Z AUTO 20011KT 9SM SCT015 20/18 A2974 RMK AO2 SLP066 T02000178,KTKI,2023-03-01T10:53:00Z,33.18,-96.58,20.0,17.8,200,11,,9.0,29.740158,1006.6,,TRUE,TRUE,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 011034Z AUTO 19010KT 9SM BKN015 19/18 A2975 RMK AO2 T01940178,KTKI,2023-03-01T10:34:00Z,33.18,-96.58,19.4,17.8,190,10,,9.0,29.749016,,,TRUE,TRUE,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,SPECI,173.0
KTKI 011007Z AUTO 18008KT 9SM SCT016 19/17 A2972 RMK AO2 T01890172,KTKI,2023-03-01T10:07:00Z,33.18,-96.58,18.9,17.2,180,8,,9.0,29.719488,,,TRUE,TRUE,,,,,,,SCT,1600,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 010953Z AUTO 18008KT 9SM BKN016 20/17 A2972 RMK AO2 SLP061 T02000172,KTKI,2023-03-01T09:53:00Z,33.18,-96.58,20.0,17.2,180,8,,9.0,29.719488,1006.1,,TRUE,TRUE,,,,,,,BKN,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,173.0
KTKI 010853Z AUTO 18012KT 10SM CLR 20/17 A2970 RMK AO2 SLP053 T02000167 58010,KTKI,2023-03-01T08:53:00Z,33.18,-96.58,20.0,16.7,180,12,,10.0,29.698818,1005.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.0,,,,,,,,,,,SPECI,173.0
KTKI 010753Z AUTO 18011KT 10SM CLR 19/14 A2972 RMK AO2 SLP061 T01940144,KTKI,2023-03-01T07:53:00Z,33.18,-96.58,19.4,14.4,180,11,,10.0,29.719488,1006.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 010653Z AUTO 15006KT 10SM CLR 16/09 A2973 RMK AO2 SLP067 T01560094,KTKI,2023-03-01T06:53:00Z,33.18,-96.58,15.6,9.4,150,6,,10.0,29.731298,1006.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 010553Z AUTO 14004KT 10SM CLR 17/05 A2973 RMK AO2 SLP066 T01670050 10261 20156 402780050 58004,KTKI,2023-03-01T05:53:00Z,33.18,-96.58,16.7,5.0,140,4,,10.0,29.731298,1006.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.4,26.1,15.6,27.8,5.0,,,,,,,METAR,173.0
KTKI 010453Z AUTO 17003KT 10SM CLR 16/06 A2974 RMK AO2 SLP072 T01610061,KTKI,2023-03-01T04:53:00Z,33.18,-96.58,16.1,6.1,170,3,,10.0,29.740158,1007.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 010353Z AUTO 18003KT 10SM CLR 17/04 A2975 RMK AO2 SLP073 T01720044,KTKI,2023-03-01T03:53:00Z,33.18,-96.58,17.2,4.4,180,3,,10.0,29.749016,1007.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 010253Z 17006KT 10SM CLR 18/04 A2974 RMK AO2 SLP072 T01780044 53006,KTKI,2023-03-01T02:53:00Z,33.18,-96.58,17.8,4.4,170,6,,10.0,29.740158,1007.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,,,,,,,,,,,METAR,173.0
KTKI 010153Z 16006KT 10SM CLR 17/04 A2974 RMK AO2 SLP074 T01670039,KTKI,2023-03-01T01:53:00Z,33.18,-96.58,16.7,3.9,160,6,,10.0,29.740158,1007.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 010053Z 18004KT 10SM CLR 22/01 A2973 RMK AO2 SLP071 T02170006,KTKI,2023-03-01T00:53:00Z,33.18,-96.58,21.7,0.6,180,4,,10.0,29.731298,1007.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 282353Z 21005KT 10SM CLR 26/M03 A2972 RMK AO2 SLP067 T02611033 10278 20239 56008,KTKI,2023-02-28T23:53:00Z,33.18,-96.58,26.1,-3.3,210,5,,10.0,29.719488,1006.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.8,27.8,23.9,,,,,,,,,METAR,173.0
KTKI 282253Z 23007KT 10SM CLR 28/M04 A2972 RMK AO2 SLP066 T02781044,KTKI,2023-02-28T22:53:00Z,33.18,-96.58,27.8,-4.4,230,7,,10.0,29.719488,1006.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 282153Z 23009KT 10SM CLR 28/M04 A2973 RMK AO2 SLP070 T02781039,KTKI,2023-02-28T21:53:00Z,33.18,-96.58,27.8,-3.9,230,9,,10.0,29.731298,1007.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 282053Z 22012G16KT 10SM CLR 27/M04 A2975 RMK AO2 SLP075 T02721044 56025,KTKI,2023-02-28T20:53:00Z,33.18,-96.58,27.2,-4.4,220,12,16,10.0,29.749016,1007.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.5,,,,,,,,,,,METAR,173.0
KTKI 281953Z 23011KT 10SM CLR 27/M04 A2977 RMK AO2 SLP081 T02671044,KTKI,2023-02-28T19:53:00Z,33.18,-96.58,26.7,-4.4,230,11,,10.0,29.769686,1008.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 281853Z 22005KT 10SM CLR 25/M04 A2980 RMK AO2 SLP092 T02501039,KTKI,2023-02-28T18:53:00Z,33.18,-96.58,25.0,-3.9,220,5,,10.0,29.799213,1009.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 281753Z VRB05KT 10SM CLR 24/M03 A2982 RMK AO2 SLP101 T02391028 10239 20050 50006,KTKI,2023-02-28T17:53:00Z,33.18,-96.58,23.9,-2.8,0,5,,10.0,29.819881,1010.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,23.9,5.0,,,,,,,,,METAR,173.0
KTKI 281653Z VRB05KT 10SM CLR 22/M02 A2983 RMK AO2 SLP104 T02221022,KTKI,2023-02-28T16:53:00Z,33.18,-96.58,22.2,-2.2,0,5,,10.0,29.828741,1010.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 281553Z 24004KT 10SM CLR 21/M02 A2982 RMK AO2 SLP101 T02061022,KTKI,2023-02-28T15:53:00Z,33.18,-96.58,20.6,-2.2,240,4,,10.0,29.819881,1010.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 281453Z 32010KT 10SM CLR 17/00 A2980 RMK AO2 SLP096 T01720000 50001,KTKI,2023-02-28T14:53:00Z,33.18,-96.58,17.2,0.0,320,10,,10.0,29.799213,1009.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,173.0
KTKI 281353Z 00000KT 9SM CLR 10/04 A2981 RMK AO2 SLP100 T01000039,KTKI,2023-02-28T13:53:00Z,33.18,-96.58,10.0,3.9,0,0,,9.0,29.811024,1010.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 281253Z 24004KT 10SM CLR 08/02 A2980 RMK AO2 SLP097 T00830022,KTKI,2023-02-28T12:53:00Z,33.18,-96.58,8.3,2.2,240,4,,10.0,29.799213,1009.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 281153Z 17004KT 10SM CLR 07/03 A2980 RMK AO2 SLP096 T00720028 10100 20061 53004,KTKI,2023-02-28T11:53:00Z,33.18,-96.58,7.2,2.8,170,4,,10.0,29.799213,1009.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,10.0,6.1,,,,,,,,,METAR,173.0
KTKI 281053Z AUTO 18004KT 9SM CLR 07/04 A2978 RMK AO2 SLP089 T00720039,KTKI,2023-02-28T10:53:00Z,33.18,-96.58,7.2,3.9,180,4,,9.0,29.778543,1008.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 280953Z AUTO 16005KT 10SM CLR 07/04 A2977 RMK AO2 SLP085 T00670039,KTKI,2023-02-28T09:53:00Z,33.18,-96.58,6.7,3.9,160,5,,10.0,29.769686,1008.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 280853Z AUTO 17005KT 10SM CLR 07/05 A2979 RMK AO2 SLP091 T00720050 58009,KTKI,2023-02-28T08:53:00Z,33.18,-96.58,7.2,5.0,170,5,,10.0,29.790354,1009.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.9,,,,,,,,,,,METAR,173.0
KTKI 280753Z AUTO 18003KT 10SM CLR 09/05 A2980 RMK AO2 SLP095 T00940050,KTKI,2023-02-28T07:53:00Z,33.18,-96.58,9.4,5.0,180,3,,10.0,29.799213,1009.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 280653Z AUTO 00000KT 10SM CLR 10/05 A2980 RMK AO2 SLP096 T01000050,KTKI,2023-02-28T06:53:00Z,33.18,-96.58,10.0,5.0,0,0,,10.0,29.799213,1009.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,173.0
KTKI 280600Z AUTO 15003KT 7SM CLR 10/05 A2982 RMK AO2 T01000050,KTKI,2023-02-28T06:00:00Z,33.18,-96.58,10.0,5.0,150,3,,7.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 280553Z AUTO 17004KT 2 1/2SM HZ CLR 10/04 A2982 RMK AO2 SLP101 T01000044 10206 20094 402330094 53001,KTKI,2023-02-28T05:53:00Z,33.18,-96.58,10.0,4.4,170,4,,2.5,29.819881,1010.1,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,IFR,0.1,20.6,9.4,23.3,9.4,,,,,,,METAR,173.0
KTKI 280453Z AUTO 15003KT 10SM CLR 11/05 A2982 RMK AO2 SLP100 T01110050,KTKI,2023-02-28T04:53:00Z,33.18,-96.58,11.1,5.0,150,3,,10.0,29.819881,1010.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 280353Z AUTO 15004KT 10SM CLR 12/04 A2981 RMK AO2 SLP099 T01170044,KTKI,2023-02-28T03:53:00Z,33.18,-96.58,11.7,4.4,150,4,,10.0,29.811024,1009.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTKI 280253Z 00000KT 10SM CLR 14/04 A2981 RMK AO2 SLP101 T01390039 51012,KTKI,2023-02-28T02:53:00Z,33.18,-96.58,13.9,3.9,0,0,,10.0,29.811024,1010.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,1.2,,,,,,,,,,,METAR,173.0
